currency,datetime_UTC,timestamp_UTC,price_USD,key
btc,2020-07-09 18:00:00,1594317600,9230.26,1594317600btc
btc,2020-07-09 19:00:00,1594321200,9221.94,1594321200btc
btc,2020-07-09 20:00:00,1594324800,9239.85,1594324800btc
btc,2020-07-09 21:00:00,1594328400,9254.15,1594328400btc
btc,2020-07-09 22:00:00,1594332000,9246.84,1594332000btc
btc,2020-07-09 23:00:00,1594335600,9238.95,1594335600btc
btc,2020-07-10 00:00:00,1594339200,9217.2,1594339200btc
btc,2020-07-10 01:00:00,1594342800,9222.43,1594342800btc
btc,2020-07-10 02:00:00,1594346400,9215.72,1594346400btc
btc,2020-07-10 03:00:00,1594350000,9217.94,1594350000btc
btc,2020-07-10 04:00:00,1594353600,9137.5,1594353600btc
btc,2020-07-10 05:00:00,1594357200,9149.93,1594357200btc
btc,2020-07-10 06:00:00,1594360800,9143.79,1594360800btc
btc,2020-07-10 07:00:00,1594364400,9152.85,1594364400btc
btc,2020-07-10 08:00:00,1594368000,9173.53,1594368000btc
btc,2020-07-10 09:00:00,1594371600,9184.36,1594371600btc
btc,2020-07-10 10:00:00,1594375200,9185.9,1594375200btc
btc,2020-07-10 11:00:00,1594378800,9163.83,1594378800btc
btc,2020-07-10 12:00:00,1594382400,9184.61,1594382400btc
btc,2020-07-10 13:00:00,1594386000,9181.77,1594386000btc
btc,2020-07-10 14:00:00,1594389600,9191.73,1594389600btc
btc,2020-07-10 15:00:00,1594393200,9243.25,1594393200btc
btc,2020-07-10 16:00:00,1594396800,9223.99,1594396800btc
btc,2020-07-10 17:00:00,1594400400,9224.88,1594400400btc
btc,2020-07-10 18:00:00,1594404000,9219.39,1594404000btc
btc,2020-07-10 19:00:00,1594407600,9234.03,1594407600btc
btc,2020-07-10 20:00:00,1594411200,9232.61,1594411200btc
btc,2020-07-10 21:00:00,1594414800,9218.57,1594414800btc
btc,2020-07-10 22:00:00,1594418400,9230.93,1594418400btc
btc,2020-07-10 23:00:00,1594422000,9288.57,1594422000btc
btc,2020-07-11 00:00:00,1594425600,9280.65,1594425600btc
btc,2020-07-11 01:00:00,1594429200,9283.73,1594429200btc
btc,2020-07-11 02:00:00,1594432800,9277.46,1594432800btc
btc,2020-07-11 03:00:00,1594436400,9266.92,1594436400btc
btc,2020-07-11 04:00:00,1594440000,9261.13,1594440000btc
btc,2020-07-11 05:00:00,1594443600,9261.69,1594443600btc
btc,2020-07-11 06:00:00,1594447200,9259.67,1594447200btc
btc,2020-07-11 07:00:00,1594450800,9273.27,1594450800btc
btc,2020-07-11 08:00:00,1594454400,9262.48,1594454400btc
btc,2020-07-11 09:00:00,1594458000,9212.11,1594458000btc
btc,2020-07-11 10:00:00,1594461600,9216.9,1594461600btc
btc,2020-07-11 11:00:00,1594465200,9207.11,1594465200btc
btc,2020-07-11 12:00:00,1594468800,9214.1,1594468800btc
btc,2020-07-11 13:00:00,1594472400,9229.82,1594472400btc
btc,2020-07-11 14:00:00,1594476000,9235.56,1594476000btc
btc,2020-07-11 15:00:00,1594479600,9231.68,1594479600btc
btc,2020-07-11 16:00:00,1594483200,9220.23,1594483200btc
btc,2020-07-11 17:00:00,1594486800,9226.14,1594486800btc
btc,2020-07-11 18:00:00,1594490400,9228.39,1594490400btc
btc,2020-07-11 19:00:00,1594494000,9209.47,1594494000btc
btc,2020-07-11 20:00:00,1594497600,9218.84,1594497600btc
btc,2020-07-11 21:00:00,1594501200,9224.59,1594501200btc
btc,2020-07-11 22:00:00,1594504800,9220.87,1594504800btc
btc,2020-07-11 23:00:00,1594508400,9237.13,1594508400btc
btc,2020-07-12 00:00:00,1594512000,9253.24,1594512000btc
btc,2020-07-12 01:00:00,1594515600,9274.55,1594515600btc
btc,2020-07-12 02:00:00,1594519200,9273.05,1594519200btc
btc,2020-07-12 03:00:00,1594522800,9276.42,1594522800btc
btc,2020-07-12 04:00:00,1594526400,9269.87,1594526400btc
btc,2020-07-12 05:00:00,1594530000,9270.92,1594530000btc
btc,2020-07-12 06:00:00,1594533600,9257.77,1594533600btc
btc,2020-07-12 07:00:00,1594537200,9255.58,1594537200btc
btc,2020-07-12 08:00:00,1594540800,9254.48,1594540800btc
btc,2020-07-12 09:00:00,1594544400,9262.22,1594544400btc
btc,2020-07-12 10:00:00,1594548000,9261.32,1594548000btc
btc,2020-07-12 11:00:00,1594551600,9249.42,1594551600btc
btc,2020-07-12 12:00:00,1594555200,9269.35,1594555200btc
btc,2020-07-12 13:00:00,1594558800,9217.45,1594558800btc
btc,2020-07-12 14:00:00,1594562400,9223.11,1594562400btc
btc,2020-07-12 15:00:00,1594566000,9224.54,1594566000btc
btc,2020-07-12 16:00:00,1594569600,9220.67,1594569600btc
btc,2020-07-12 17:00:00,1594573200,9220.93,1594573200btc
btc,2020-07-12 18:00:00,1594576800,9221.84,1594576800btc
btc,2020-07-12 19:00:00,1594580400,9222.53,1594580400btc
btc,2020-07-12 20:00:00,1594584000,9232.0,1594584000btc
btc,2020-07-12 21:00:00,1594587600,9269.8,1594587600btc
btc,2020-07-12 22:00:00,1594591200,9291.09,1594591200btc
btc,2020-07-12 23:00:00,1594594800,9300.95,1594594800btc
btc,2020-07-13 00:00:00,1594598400,9275.97,1594598400btc
btc,2020-07-13 01:00:00,1594602000,9284.57,1594602000btc
btc,2020-07-13 02:00:00,1594605600,9281.95,1594605600btc
btc,2020-07-13 03:00:00,1594609200,9273.41,1594609200btc
btc,2020-07-13 04:00:00,1594612800,9269.62,1594612800btc
btc,2020-07-13 05:00:00,1594616400,9282.21,1594616400btc
btc,2020-07-13 06:00:00,1594620000,9262.62,1594620000btc
btc,2020-07-13 07:00:00,1594623600,9267.73,1594623600btc
btc,2020-07-13 08:00:00,1594627200,9280.22,1594627200btc
btc,2020-07-13 09:00:00,1594630800,9281.16,1594630800btc
btc,2020-07-13 10:00:00,1594634400,9284.42,1594634400btc
btc,2020-07-13 11:00:00,1594638000,9305.92,1594638000btc
btc,2020-07-13 12:00:00,1594641600,9317.31,1594641600btc
btc,2020-07-13 13:00:00,1594645200,9316.24,1594645200btc
btc,2020-07-13 14:00:00,1594648800,9306.21,1594648800btc
btc,2020-07-13 15:00:00,1594652400,9290.99,1594652400btc
btc,2020-07-13 16:00:00,1594656000,9303.1,1594656000btc
btc,2020-07-13 17:00:00,1594659600,9314.71,1594659600btc
btc,2020-07-13 18:00:00,1594663200,9285.5,1594663200btc
btc,2020-07-13 19:00:00,1594666800,9230.82,1594666800btc
btc,2020-07-13 20:00:00,1594670400,9251.05,1594670400btc
btc,2020-07-13 21:00:00,1594674000,9249.72,1594674000btc
btc,2020-07-13 22:00:00,1594677600,9239.75,1594677600btc
btc,2020-07-13 23:00:00,1594681200,9237.89,1594681200btc
btc,2020-07-14 00:00:00,1594684800,9220.3,1594684800btc
btc,2020-07-14 01:00:00,1594688400,9232.95,1594688400btc
btc,2020-07-14 02:00:00,1594692000,9222.55,1594692000btc
btc,2020-07-14 03:00:00,1594695600,9216.31,1594695600btc
btc,2020-07-14 04:00:00,1594699200,9186.38,1594699200btc
btc,2020-07-14 05:00:00,1594702800,9182.99,1594702800btc
btc,2020-07-14 06:00:00,1594706400,9189.66,1594706400btc
btc,2020-07-14 07:00:00,1594710000,9182.76,1594710000btc
btc,2020-07-14 08:00:00,1594713600,9196.44,1594713600btc
btc,2020-07-14 09:00:00,1594717200,9198.07,1594717200btc
btc,2020-07-14 10:00:00,1594720800,9181.69,1594720800btc
btc,2020-07-14 11:00:00,1594724400,9231.61,1594724400btc
